xid,basis,name,path,depth,parent_xid,is_system
a26ffff7-4c83-46a4-918d-1b42dec116db,"KNNR 1","Roboty ziemne","KNNR 1",0,,true
355595ea-8175-4feb-9cdf-2ff367e70148,"KNNR 1 01","( Rozdział 01 ) * Roboty przygotowawcze","KNNR 1 / KNNR 1 01",1,a26ffff7-4c83-46a4-918d-1b42dec116db,true
e52c2960-4808-4d8d-905f-3fb351433180,"KNNR 1 0101","Mechaniczne ścinanie drzew z karczowaniem pni o średnicy [..] cm","KNNR 1 / KNNR 1 01 / KNNR 1 0101",2,355595ea-8175-4feb-9cdf-2ff367e70148,true
8a5c3c9d-47f3-43ec-a8e2-f0374a906e16,"KNNR 1 0102","Mechaniczne karczowanie zagajników krzaków","KNNR 1 / KNNR 1 01 / KNNR 1 0102",2,355595ea-8175-4feb-9cdf-2ff367e70148,true
407ae02a-9a0e-487d-9649-49ddcd028974,"KNNR 1 0103","Ścinanie piłą mechaniczną drzew o średnicy [..] cm","KNNR 1 / KNNR 1 01 / KNNR 1 0103",2,355595ea-8175-4feb-9cdf-2ff367e70148,true
f6053922-7221-4b1e-a97b-58713904416e,"KNNR 1 0104","Karczowanie pni o śr. [..] cm koparką podsiębierną w gruntach o normalnej wilgotności","KNNR 1 / KNNR 1 01 / KNNR 1 0104",2,355595ea-8175-4feb-9cdf-2ff367e70148,true
bc27b058-1674-4c71-a0e8-e9e9b6466799,"KNNR 1 0105","Ręczne karczowanie drzew o średnicy [..] cm","KNNR 1 / KNNR 1 01 / KNNR 1 0105",2,355595ea-8175-4feb-9cdf-2ff367e70148,true
22cba55f-9857-4be7-bce0-8c703e219cb5,"KNNR 1 0106","Ścinanie piłą ręczną lub siekierą drzew o średnicy [..] cm","KNNR 1 / KNNR 1 01 / KNNR 1 0106",2,355595ea-8175-4feb-9cdf-2ff367e70148,true
502b879b-6632-42e5-9d70-eecce2429711,"KNNR 1 0107","Wywożenie dłużyc karpiny gałęzi","KNNR 1 / KNNR 1 01 / KNNR 1 0107",2,355595ea-8175-4feb-9cdf-2ff367e70148,true
f5176bd1-d6f8-49bc-8ae5-8e1e9740cb9e,"KNNR 1 0108","Wywożenie na odl. do 2 km korzeni i pni o średnicy [..] cm w terenie normalnym","KNNR 1 / KNNR 1 01 / KNNR 1 0108",2,355595ea-8175-4feb-9cdf-2ff367e70148,true
d8524455-cada-4518-88fd-d28fe6a2566f,"KNNR 1 0109","Nakłady dodatkowe za wywożenie za każdy 1 km ponad 2 km korzeni i pni o średnicy [..] cm w terenie normalnym","KNNR 1 / KNNR 1 01 / KNNR 1 0109",2,355595ea-8175-4feb-9cdf-2ff367e70148,true
6d8727e4-acd0-49ad-8e7b-9aeb3657d208,"KNNR 1 0111","Roboty pomiarowe przy liniowych robotach ziemnych (drogi)","KNNR 1 / KNNR 1 01 / KNNR 1 0111",2,355595ea-8175-4feb-9cdf-2ff367e70148,true
ed6c9d81-accb-4eca-933b-4622292c64d0,"KNNR 1 0112","Roboty pomiarowe przy powierzchniowych robotach ziemnych","KNNR 1 / KNNR 1 01 / KNNR 1 0112",2,355595ea-8175-4feb-9cdf-2ff367e70148,true
7d753f92-2ad4-435f-ae3e-dfcc3fafcadd,"KNNR 1 0113","Usunięcie warstwy ziemi urodzajnej (humusu) za pomocą spycharek","KNNR 1 / KNNR 1 01 / KNNR 1 0113",2,355595ea-8175-4feb-9cdf-2ff367e70148,true
c1b98ac1-2bc7-4a6f-ac6f-7bdc4d68d305,"KNNR 1 02","( Rozdział 02 ) * Roboty ziemne zmechanizowane","KNNR 1 / KNNR 1 02",1,a26ffff7-4c83-46a4-918d-1b42dec116db,true
b6a74994-350c-460f-9a5f-b905c392cfd7,"KNNR 1 0201","Roboty ziemne wykonywane koparkami przedsiębiernymi z transportem urobku na odległość do 1 km samochodami samowyładowczymi","KNNR 1 / KNNR 1 02 / KNNR 1 0201",2,c1b98ac1-2bc7-4a6f-ac6f-7bdc4d68d305,true
405b70dc-841a-46b0-914e-5452fe8a10c2,"KNNR 1 0202","Roboty ziemne wykonywane koparkami podsiębiernymi z transportem urobku na odległość do 1 km samochodami samowyładowczymi","KNNR 1 / KNNR 1 02 / KNNR 1 0202",2,c1b98ac1-2bc7-4a6f-ac6f-7bdc4d68d305,true
0fb045c0-571d-4a51-b399-423189aac911,"KNNR 1 0203","Roboty ziemne wykonywane koparkami zgarniakowymi z transportem urobku na odległość do 1 km samochodami samowyładowczymi","KNNR 1 / KNNR 1 02 / KNNR 1 0203",2,c1b98ac1-2bc7-4a6f-ac6f-7bdc4d68d305,true
0a22a089-54ff-4bb0-807d-cfc79d2de0c9,"KNNR 1 0204","Roboty ziemne wykonywane koparkami chwytakowymi z transportem urobku na odległość do 1 km samochodami samowyładowczymi","KNNR 1 / KNNR 1 02 / KNNR 1 0204",2,c1b98ac1-2bc7-4a6f-ac6f-7bdc4d68d305,true
e372eed5-94c7-4057-b6f6-31fbc13b8ca4,"KNNR 1 0205","Roboty ziemne wykonywane koparkami przedsiębiernymi w ziemi uprzednio zmagazynowanej w hałdach z transportem urobku na odległość do 1 km samochodami samowyładowczymi","KNNR 1 / KNNR 1 02 / KNNR 1 0205",2,c1b98ac1-2bc7-4a6f-ac6f-7bdc4d68d305,true
4d6d368e-1fb8-4221-82e4-8c057af9fbfb,"KNNR 1 0206","Roboty ziemne wykonywane koparkami podsiębiernymi w ziemi uprzednio zmagazynowanej w hałdach z transportem urobku na odległość do 1 km samochodami samowyładowczymi","KNNR 1 / KNNR 1 02 / KNNR 1 0206",2,c1b98ac1-2bc7-4a6f-ac6f-7bdc4d68d305,true
6b712f17-66ab-4e8e-a983-2275636e5c6b,"KNNR 1 0207","Roboty ziemne wykonywane koparkami chwytakowymi w ziemi uprzednio zmagazynowanej w hałdach z transportem urobku na odległość do 1 km samochodami samowyładowczymi","KNNR 1 / KNNR 1 02 / KNNR 1 0207",2,c1b98ac1-2bc7-4a6f-ac6f-7bdc4d68d305,true
ceff81ed-ff9b-4d9d-bfd7-bbbfdde07d36,"KNNR 1 0208","Dodatek za każdy rozpoczęty 1 km transportu ziemi samochodami samowyładowczymi","KNNR 1 / KNNR 1 02 / KNNR 1 0208",2,c1b98ac1-2bc7-4a6f-ac6f-7bdc4d68d305,true
8e590cc6-66ac-49c4-9dc7-ebab93e5b9f9,"KNNR 1 0209","Wykopy oraz przekopy wykonywane na odkład koparkami przedsiębiernymi o pojemności łyżki [..] m3 w gruncie kat. [..]","KNNR 1 / KNNR 1 02 / KNNR 1 0209",2,c1b98ac1-2bc7-4a6f-ac6f-7bdc4d68d305,true
bf6fde56-ca0e-46a1-9658-c97a5008435b,"KNNR 1 0210","Wykopy oraz przekopy o głębokości do m wykonywane na odkład koparkami podsiębiernymi o pojemności łyżki m3 w gruncie kat.","KNNR 1 / KNNR 1 02 / KNNR 1 0210",2,c1b98ac1-2bc7-4a6f-ac6f-7bdc4d68d305,true
4e6bb5be-482b-49e4-b951-1e3df848d2a6,"KNNR 1 0211","Wykopy oraz przekopy wykonywane na odkład koparkami zgarniakowymi w gruncie kat.","KNNR 1 / KNNR 1 02 / KNNR 1 0211",2,c1b98ac1-2bc7-4a6f-ac6f-7bdc4d68d305,true
0daf471d-1675-4ee2-9126-5a8f655f1a93,"KNNR 1 0212","Wykopy jamiste o głębokości do m wykonywane na odkład koparkami podsiębiernymi o pojemności łyżki m3 w gruncie kat.","KNNR 1 / KNNR 1 02 / KNNR 1 0212",2,c1b98ac1-2bc7-4a6f-ac6f-7bdc4d68d305,true
59e49f65-4083-4073-8caa-59ec7345edc5,"KNNR 1 0213","Wykopy wykonywane spycharkami w gruncie kat.","KNNR 1 / KNNR 1 02 / KNNR 1 0213",2,c1b98ac1-2bc7-4a6f-ac6f-7bdc4d68d305,true
0bcfe566-e321-4e86-9014-7d6cdcfb9a57,"KNNR 1 0214","Zasypanie wykopów fundamentowych podłużnych, punktowych, rowów, wykopów obiektowych spycharkami z zagęszczeniem mechanicznym","KNNR 1 / KNNR 1 02 / KNNR 1 0214",2,c1b98ac1-2bc7-4a6f-ac6f-7bdc4d68d305,true
dcbffd38-05b0-409c-a51b-70d3cf604e34,"KNNR 1 0215","Przemieszczanie spycharkami mas ziemnych kat. uprzednio odspojonych","KNNR 1 / KNNR 1 02 / KNNR 1 0215",2,c1b98ac1-2bc7-4a6f-ac6f-7bdc4d68d305,true
cdcc539d-ae05-4cf8-a847-e49703277fec,"KNNR 1 0216","Roboty ziemne wykonywane zgarniarkami o pojemności skrzyni m3 z transportem urobku na odległość do m w gruncie kat.","KNNR 1 / KNNR 1 02 / KNNR 1 0216",2,c1b98ac1-2bc7-4a6f-ac6f-7bdc4d68d305,true
b476a44d-8d2a-407b-be2b-6defc6da5cbd,"KNNR 1 0217","Roboty ziemne wykonywane zgarniarkami o pojemności skrzyni m3 - dodatek","KNNR 1 / KNNR 1 02 / KNNR 1 0217",2,c1b98ac1-2bc7-4a6f-ac6f-7bdc4d68d305,true
b7db2a0b-dfcd-4e32-815d-308949afcb4e,"KNNR 1 0218","Mechaniczne plantowanie terenu i przygotowanie podłoża","KNNR 1 / KNNR 1 02 / KNNR 1 0218",2,c1b98ac1-2bc7-4a6f-ac6f-7bdc4d68d305,true
7c2cdccb-dab4-466d-baf8-85653f05db40,"KNNR 1 0219","Roboty ziemne wykonywane ładowarkami gąsienicowymi z transportem urobku samochodami samowyładowczymi na odległość do 1 km lub na odkład z transportem do 20 m","KNNR 1 / KNNR 1 02 / KNNR 1 0219",2,c1b98ac1-2bc7-4a6f-ac6f-7bdc4d68d305,true
a160d6d3-3a8e-4d3f-9f43-a39a20950d03,"KNNR 1 0220","Roboty ziemne wykonywane ładowarkami kołowymi z transportem urobku samochodami samowyładowczymi na odległość do 1 km lub na odkład","KNNR 1 / KNNR 1 02 / KNNR 1 0220",2,c1b98ac1-2bc7-4a6f-ac6f-7bdc4d68d305,true
d4050268-2bc0-4118-a248-c90e70c59f1e,"KNNR 1 0221","Roboty ziemne wykonywane ładowarkami kołowymi z transportem urobku samochodami samowyładowczymi na odległość do 1 km z ziemi zmagazynowanej w hałdach","KNNR 1 / KNNR 1 02 / KNNR 1 0221",2,c1b98ac1-2bc7-4a6f-ac6f-7bdc4d68d305,true
fbd81786-eab2-45c7-993c-a6935fd3d714,"KNNR 1 03","( Rozdział 03 ) * Ręczne roboty ziemne","KNNR 1 / KNNR 1 03",1,a26ffff7-4c83-46a4-918d-1b42dec116db,true
ef1f6d0b-ce7f-44ca-b818-0b9993f0488a,"KNNR 1 0318","Zasypywanie wykopów o ścianach pionowych o szerokości 0.8-2.5 m","KNNR 1 / KNNR 1 03 / KNNR 1 0318",2,fbd81786-eab2-45c7-993c-a6935fd3d714,true
bc8cdf31-98db-4ae3-80bf-937827daad7b,"KNNR 1 0301","Wykopy z załadunkiem ręcznym i transportem na odległość do 1 km","KNNR 1 / KNNR 1 03 / KNNR 1 0301",2,fbd81786-eab2-45c7-993c-a6935fd3d714,true
bdb99a0a-828a-425f-a209-ac8934ce8cc2,"KNNR 1 0302","Wykopy z załadunkiem przenośnikami i transportem na odległość do 1 km","KNNR 1 / KNNR 1 03 / KNNR 1 0302",2,fbd81786-eab2-45c7-993c-a6935fd3d714,true
ec06d2d6-fcbb-4373-b03b-3fffd3d5a556,"KNNR 1 0303","Wykopy z transportem urobku taczkami","KNNR 1 / KNNR 1 03 / KNNR 1 0303",2,fbd81786-eab2-45c7-993c-a6935fd3d714,true
a2e0b25f-890a-495f-b6d8-39f1aced46f3,"KNNR 1 0304","Wykopy z użyciem przenośników","KNNR 1 / KNNR 1 03 / KNNR 1 0304",2,fbd81786-eab2-45c7-993c-a6935fd3d714,true
3ea7c9d8-d5d9-49ec-a68b-f02548d1b4dd,"KNNR 1 0305","Wykopy liniowe lub jamiste ze skarpami o szerokości dna do 1,5 m","KNNR 1 / KNNR 1 03 / KNNR 1 0305",2,fbd81786-eab2-45c7-993c-a6935fd3d714,true
84508bf1-4ded-416c-9d20-574b4e9ffdab,"KNNR 1 0306","Wykopanie dołów o powierzchni dna do 0,2 m2 i głębokości do 1,0 m","KNNR 1 / KNNR 1 03 / KNNR 1 0306",2,fbd81786-eab2-45c7-993c-a6935fd3d714,true
1f8f0d26-1293-4be7-a1f8-3fa5476770ad,"KNNR 1 0307","Wykopy liniowe o szerokości 0,8-2,5 m o ścianach pionowych w gruntach suchych z ręcznym wydobyciem urobku","KNNR 1 / KNNR 1 03 / KNNR 1 0307",2,fbd81786-eab2-45c7-993c-a6935fd3d714,true
1d830bab-f458-490b-ae01-40db9a603fa6,"KNNR 1 0308","Wykopy liniowe o szerokości 2,5-4,5 m o ścianach pionowych w gruntach suchych z ręcznym wydobyciem urobku","KNNR 1 / KNNR 1 03 / KNNR 1 0308",2,fbd81786-eab2-45c7-993c-a6935fd3d714,true
d65e2e1d-dc9f-4ee7-aa30-a6f89e2590cf,"KNNR 1 0309","Wykopy liniowe o ścianach pionowych o głębokości do 9 m i szerokości do 4.5 m z mechanicznym wydobyciem urobku w gruntach suchych","KNNR 1 / KNNR 1 03 / KNNR 1 0309",2,fbd81786-eab2-45c7-993c-a6935fd3d714,true
21bee857-f36e-4227-9a14-b89d58bfd833,"KNNR 1 0310","Wykopy przy odkrywaniu istniejących fundamentów","KNNR 1 / KNNR 1 03 / KNNR 1 0310",2,fbd81786-eab2-45c7-993c-a6935fd3d714,true
db1f7f18-a5d2-46a4-8ca3-ec5411f19c39,"KNNR 1 0311","Ręczne formowanie nasypów z gruntu kat.","KNNR 1 / KNNR 1 03 / KNNR 1 0311",2,fbd81786-eab2-45c7-993c-a6935fd3d714,true
78d60b23-2a87-4eb0-953e-57bba216e747,"KNNR 1 0312","Pełne umocnienie ścian wykopów wraz z rozbiórką balami drewnianymi w gruntach suchych kat.I-IV","KNNR 1 / KNNR 1 03 / KNNR 1 0312",2,fbd81786-eab2-45c7-993c-a6935fd3d714,true
70315336-0edf-4bd6-8ec3-5b7171a8ddc4,"KNNR 1 0313","Umocnienie ścian wykopów wraz z rozbiórką palami szalunkowymi stalowymi (wypraskami) w gruntach suchych","KNNR 1 / KNNR 1 03 / KNNR 1 0313",2,fbd81786-eab2-45c7-993c-a6935fd3d714,true
cd41487d-84b9-40a7-86db-d7d86786f436,"KNNR 1 0314","Umocnienie ścian wykopów o szerokości do 1.0 m i głębokości do m w gruntach nawodnionych kat. I-IV grodzicami wbijanymi pionowo wraz z wyciąganiem grodzic","KNNR 1 / KNNR 1 03 / KNNR 1 0314",2,fbd81786-eab2-45c7-993c-a6935fd3d714,true
690a40eb-4b4e-4359-9d81-12ec0a587dcd,"KNNR 1 0315","Umocnienie ścian wykopów pod komory, studzienki itp. na sieciach zewnętrznych w gruntach suchych kat.I-IV wraz z rozbiórką","KNNR 1 / KNNR 1 03 / KNNR 1 0315",2,fbd81786-eab2-45c7-993c-a6935fd3d714,true
e1e377a1-f885-4489-ad80-53661799de48,"KNNR 1 0316","Jednostronne umocnienie ścian wykopów","KNNR 1 / KNNR 1 03 / KNNR 1 0316",2,fbd81786-eab2-45c7-993c-a6935fd3d714,true
4578f460-3b08-4d7d-bffe-6bd8bac11da0,"KNNR 1 0317","Zasypywanie wykopów ze skarpami","KNNR 1 / KNNR 1 03 / KNNR 1 0317",2,fbd81786-eab2-45c7-993c-a6935fd3d714,true
190282e9-8acb-4060-abbf-6b0ac9d4aec1,"KNNR 1 0319","Zasypywanie wykopów o ścianach pionowych o szerokości 2.5-4.5 m","KNNR 1 / KNNR 1 03 / KNNR 1 0319",2,fbd81786-eab2-45c7-993c-a6935fd3d714,true
598c904d-8d06-4dc5-a4d4-b0575a7b881f,"KNNR 1 0320","Ręczne zasypywanie wnęk za ścianami budowli inżynieryjnych przy wysokości zasypania do 4 m wraz z dostarczeniem ziemi","KNNR 1 / KNNR 1 03 / KNNR 1 0320",2,fbd81786-eab2-45c7-993c-a6935fd3d714,true
f7c692ac-9aac-4084-80a9-32f812274ea4,"KNNR 1 0321","Mechaniczne zasypywanie wnęk za ścianami budowli inżynieryjnych przy wysokości zasypania do 4 m","KNNR 1 / KNNR 1 03 / KNNR 1 0321",2,fbd81786-eab2-45c7-993c-a6935fd3d714,true
513b5be2-8495-45b0-a9f7-1aeb65b5aae5,"KNNR 1 04","( Rozdział 04 ) * Roboty o charakterze branżowym","KNNR 1 / KNNR 1 04",1,a26ffff7-4c83-46a4-918d-1b42dec116db,true
832d7fef-2597-4cca-ad12-1f18b4fba4ae,"KNNR 1 0401","Zagęszczanie podłoża pod nasypy zapór ziemnych walcem","KNNR 1 / KNNR 1 04 / KNNR 1 0401",2,513b5be2-8495-45b0-a9f7-1aeb65b5aae5,true
bcad35bc-1367-4849-86fa-6c3b34cea041,"KNNR 1 0402","Formowanie i zagęszczanie nasypów zapór ziemnych z ziemi dostarczonej samochodami","KNNR 1 / KNNR 1 04 / KNNR 1 0402",2,513b5be2-8495-45b0-a9f7-1aeb65b5aae5,true
303a46dc-6373-4ce3-ac14-c70e1334b2a7,"KNNR 1 0403","Rdzenie, ekrany i fartuchy glinowe zapór ziemnych oraz zabezpieczające warstwy ochronne","KNNR 1 / KNNR 1 04 / KNNR 1 0403",2,513b5be2-8495-45b0-a9f7-1aeb65b5aae5,true
75c0f1e3-9924-4b05-893c-d9868b400b2b,"KNNR 1 0404","Filtr odwrotny czterowarstwowy i drenaż rurowy z obsypką w skarpach ziemnych budowli hydrotechnicznych","KNNR 1 / KNNR 1 04 / KNNR 1 0404",2,513b5be2-8495-45b0-a9f7-1aeb65b5aae5,true
3f6f3708-db0f-459d-b955-0e43e1543d15,"KNNR 1 0405","Wyrównanie terenu w czaszy zbiornika po karczowaniu","KNNR 1 / KNNR 1 04 / KNNR 1 0405",2,513b5be2-8495-45b0-a9f7-1aeb65b5aae5,true
c165f1b9-910e-46ad-9363-0667a21fb53b,"KNNR 1 0406","Nasypy wykonywane koparkami zgarniakowymi z bezpośrednim przerzutem gruntu uzyskanego z ukopu","KNNR 1 / KNNR 1 04 / KNNR 1 0406",2,513b5be2-8495-45b0-a9f7-1aeb65b5aae5,true
fd0b572f-23a7-4baf-9715-a586ea09d058,"KNNR 1 0407","Formowanie i zagęszczanie nasypów spycharkami","KNNR 1 / KNNR 1 04 / KNNR 1 0407",2,513b5be2-8495-45b0-a9f7-1aeb65b5aae5,true
3fdfcbbd-9e37-4224-bdb4-d1598192a362,"KNNR 1 0408","Zagęszczanie nasypów ubijakami mechanicznymi i zagęszczarkami","KNNR 1 / KNNR 1 04 / KNNR 1 0408",2,513b5be2-8495-45b0-a9f7-1aeb65b5aae5,true
d0d1bc32-08ec-4b1b-9a93-0ea8ea3c84ea,"KNNR 1 0409","Zagęszczanie nasypów walcami","KNNR 1 / KNNR 1 04 / KNNR 1 0409",2,513b5be2-8495-45b0-a9f7-1aeb65b5aae5,true
295141ba-92e4-4bc5-b9ec-ea9ccfaf6446,"KNNR 1 0410","Umocnienie czaszy i skarp składowisk oraz nasypów","KNNR 1 / KNNR 1 04 / KNNR 1 0410",2,513b5be2-8495-45b0-a9f7-1aeb65b5aae5,true
87fb1ef3-a8d1-45c2-96f7-a14b9e52fa70,"KNNR 1 0411","Umocnienie czaszy składowisk odpadów","KNNR 1 / KNNR 1 04 / KNNR 1 0411",2,513b5be2-8495-45b0-a9f7-1aeb65b5aae5,true
f4dab70d-843e-46b6-b7e3-17221830bbae,"KNNR 1 0412","Wykonanie złoża filtracyjnego","KNNR 1 / KNNR 1 04 / KNNR 1 0412",2,513b5be2-8495-45b0-a9f7-1aeb65b5aae5,true
4f708068-610c-4215-bf8e-214d61214e42,"KNNR 1 0413","Studnie odgazowujące z kręgów betonowych perforowanych","KNNR 1 / KNNR 1 04 / KNNR 1 0413",2,513b5be2-8495-45b0-a9f7-1aeb65b5aae5,true
10e5c943-1697-41fd-8688-8700d7ec10fa,"KNNR 1 05","( Rozdział 05 ) * Roboty wykończeniowe i towarzyszące","KNNR 1 / KNNR 1 05",1,a26ffff7-4c83-46a4-918d-1b42dec116db,true
082cd282-3fb6-4e03-a29b-b32545d1bdfa,"KNNR 1 0506","Darniowanie skarp w kratę","KNNR 1 / KNNR 1 05 / KNNR 1 0506",2,10e5c943-1697-41fd-8688-8700d7ec10fa,true
e367dc23-f213-4261-8e2f-78269ea88629,"KNNR 1 0501","Ręczne plantowanie powierzchni gruntu rodzimego","KNNR 1 / KNNR 1 05 / KNNR 1 0501",2,10e5c943-1697-41fd-8688-8700d7ec10fa,true
ab976bc6-348a-443f-b587-5d32e3f9745b,"KNNR 1 0502","Mechaniczne plantowanie powierzchni gruntu rodzimego równiarką","KNNR 1 / KNNR 1 05 / KNNR 1 0502",2,10e5c943-1697-41fd-8688-8700d7ec10fa,true
fc57bdbf-2986-4789-a613-f1075b2700e4,"KNNR 1 0503","Plantowanie (obrobienie na czysto) skarp i dna wykopów skarp i korony nasypów","KNNR 1 / KNNR 1 05 / KNNR 1 0503",2,10e5c943-1697-41fd-8688-8700d7ec10fa,true
6dca6753-6cc9-4773-b81e-00948b132773,"KNNR 1 0504","Ręczne rozplantowanie ziemi wydobytej z wykopów","KNNR 1 / KNNR 1 05 / KNNR 1 0504",2,10e5c943-1697-41fd-8688-8700d7ec10fa,true
d232ca4b-cf92-41c8-b2cd-ba69132cc739,"KNNR 1 0505","Darniowanie skarp","KNNR 1 / KNNR 1 05 / KNNR 1 0505",2,10e5c943-1697-41fd-8688-8700d7ec10fa,true
4152cc09-df33-43a9-bc3e-77829a047858,"KNNR 1 0507","Humusowanie i obsianie skarp.","KNNR 1 / KNNR 1 05 / KNNR 1 0507",2,10e5c943-1697-41fd-8688-8700d7ec10fa,true
19dc5abb-53ec-4faf-b7e8-60921e8658a3,"KNNR 1 0508","Wycięcie i transport darniny.","KNNR 1 / KNNR 1 05 / KNNR 1 0508",2,10e5c943-1697-41fd-8688-8700d7ec10fa,true
cb1b03bf-f095-4fb0-8b10-9303deacea92,"KNNR 1 0509","Brukowanie skarp, przekopów i nasypów","KNNR 1 / KNNR 1 05 / KNNR 1 0509",2,10e5c943-1697-41fd-8688-8700d7ec10fa,true
217a1dc6-1499-403f-b8b6-e0928abdad29,"KNNR 1 0510","Bruki w płotkach na skarpach i płotki u podstawy skarp","KNNR 1 / KNNR 1 05 / KNNR 1 0510",2,10e5c943-1697-41fd-8688-8700d7ec10fa,true
ef3ae417-f737-4dd7-8cd2-7f2626fb24d2,"KNNR 1 0511","Wykonanie drobnych elementów odwodnienia na skarpach i dnach rowów","KNNR 1 / KNNR 1 05 / KNNR 1 0511",2,10e5c943-1697-41fd-8688-8700d7ec10fa,true
62f545c5-5b07-4193-a277-a0d1f777fb8e,"KNNR 1 0512","Umocnienie skarp płytami chodnikowymi","KNNR 1 / KNNR 1 05 / KNNR 1 0512",2,10e5c943-1697-41fd-8688-8700d7ec10fa,true
7f33ac2b-0d75-4ba4-90f6-a2dbdcd94460,"KNNR 1 0513","Umocnienie rowów elementami prefabrykowanymi [korytkami żelbetowymi]","KNNR 1 / KNNR 1 05 / KNNR 1 0513",2,10e5c943-1697-41fd-8688-8700d7ec10fa,true
b0625af9-492a-432a-ab08-14bb3863f939,"KNNR 1 0515","Umocnienie skarp i dna kanałów płytami żelbetowymi grubości 12 cm wykonywanymi na mokro","KNNR 1 / KNNR 1 05 / KNNR 1 0515",2,10e5c943-1697-41fd-8688-8700d7ec10fa,true
dd22e9d1-eac3-4ceb-9b2f-00667bbdecc0,"KNNR 1 0516","Umocnienie skarp kanałów narzutem kamiennym z filtrem odwrotnym, wykonanie oporowej ścianki z pali i desek żelbetowych","KNNR 1 / KNNR 1 05 / KNNR 1 0516",2,10e5c943-1697-41fd-8688-8700d7ec10fa,true
fb6e0f54-603b-48f1-9562-9f9ea88b2ff1,"KNNR 1 0518","Ułożenie ścieków prefabrykowanych","KNNR 1 / KNNR 1 05 / KNNR 1 0518",2,10e5c943-1697-41fd-8688-8700d7ec10fa,true
fe5d81b5-3b2b-4a43-866b-072159f01037,"KNNR 1 0519","Usunięcie ręcznie wierzchniej warstwy torfu","KNNR 1 / KNNR 1 05 / KNNR 1 0519",2,10e5c943-1697-41fd-8688-8700d7ec10fa,true
8975722c-b639-4153-b33e-e2af09923afa,"KNNR 1 0521","Wykonanie części podwodnej nasypów na błotach, z gruntu dowożonego samochodami samowyładowczymi","KNNR 1 / KNNR 1 05 / KNNR 1 0521",2,10e5c943-1697-41fd-8688-8700d7ec10fa,true
fe40b40b-95e0-4937-af19-9b28da6b4b9e,"KNNR 1 0522","Drenaże kamienne w skarpach za przyczółkami budowli za ścianami oporowymi","KNNR 1 / KNNR 1 05 / KNNR 1 0522",2,10e5c943-1697-41fd-8688-8700d7ec10fa,true
4ccd6cfe-0157-4f86-a813-faed8e9536f4,"KNNR 1 0523","Okrycie skarp i grobli torfowych ziemią mineralną","KNNR 1 / KNNR 1 05 / KNNR 1 0523",2,10e5c943-1697-41fd-8688-8700d7ec10fa,true
ed09747b-3599-4e44-95f1-cb2aa9bc3480,"KNNR 1 0525","Wykonanie i utrzymanie materaców drewnianych pod koparki przedsiębierne","KNNR 1 / KNNR 1 05 / KNNR 1 0525",2,10e5c943-1697-41fd-8688-8700d7ec10fa,true
73fe3f14-9721-4ef8-9887-bc3330f13589,"KNNR 1 0527","Montaż demontaż konstrukcji podwieszeń kabli energetycznych i telekomunikacyjnych typ lekki","KNNR 1 / KNNR 1 05 / KNNR 1 0527",2,10e5c943-1697-41fd-8688-8700d7ec10fa,true
ec149a7d-0248-4996-a7e6-3659ed05cf8e,"KNNR 1 0528","Montaż demontaż konstrukcji podwieszeń kabli energetycznych i telekomunikacyjnych typ ciężki","KNNR 1 / KNNR 1 05 / KNNR 1 0528",2,10e5c943-1697-41fd-8688-8700d7ec10fa,true
005396e0-e52d-4a97-8e49-60ba5b6203b7,"KNNR 1 0529","Montaż demontaż konstrukcji podwieszeń rurociągów i kanałów","KNNR 1 / KNNR 1 05 / KNNR 1 0529",2,10e5c943-1697-41fd-8688-8700d7ec10fa,true
9dc8f949-4949-4353-beae-2de30b12a5b5,"KNNR 1 06","( Rozdział 06 ) * Odwodnienie wykopów","KNNR 1 / KNNR 1 06",1,a26ffff7-4c83-46a4-918d-1b42dec116db,true
adc5c6e4-6207-40de-bdb4-727826b17244,"KNNR 1 0601","Ręczne wykonanie oraz likwidacja studni depresyjnej o gł. do 20 m","KNNR 1 / KNNR 1 06 / KNNR 1 0601",2,9dc8f949-4949-4353-beae-2de30b12a5b5,true
5e1ce17a-22b4-482e-820d-b54fe7c541ee,"KNNR 1 0602","Mechaniczne wykonanie oraz likwidacja studni depresyjnej o gł. do 20 m","KNNR 1 / KNNR 1 06 / KNNR 1 0602",2,9dc8f949-4949-4353-beae-2de30b12a5b5,true
8dd0f772-4d47-4fa2-b940-e952f0a2c2c9,"KNNR 1 0603","Pompowanie próbne pomiarowe lub oczyszczające z otworów o śr. 150-500 mm","KNNR 1 / KNNR 1 06 / KNNR 1 0603",2,9dc8f949-4949-4353-beae-2de30b12a5b5,true
cad45ff4-7424-4cf8-8498-7972dd4e37c0,"KNNR 1 0604","Iłowanie odwierconych studni o śr. nominalnej otworu [..] mm","KNNR 1 / KNNR 1 06 / KNNR 1 0604",2,9dc8f949-4949-4353-beae-2de30b12a5b5,true
6e703372-b960-443e-8b0c-358e44bec8c3,"KNNR 1 0605","Igłofiltry o średnicy do 50 mm","KNNR 1 / KNNR 1 06 / KNNR 1 0605",2,9dc8f949-4949-4353-beae-2de30b12a5b5,true
0491e9dd-9b5f-40db-b819-71ce16db7d82,"KNNR 1 0606","Igłostudnie","KNNR 1 / KNNR 1 06 / KNNR 1 0606",2,9dc8f949-4949-4353-beae-2de30b12a5b5,true
